"stats.agent.agent" : "代理次数"

"role.bait.name" : "诱饵"
"role.bait.short" : "饵"
"role.bait.blurb" : "诱骗敌人"
"options.role.bait.detail" : "击杀你的凶手会立刻报告尸体。"
"options.role.bait.showKillFlash" : "对凶手闪光提醒"
"options.role.bait.reportDelay" : "报告延迟"
"options.role.bait.reportDelayDispersion" : "最大报告延迟"
"options.role.bait.canSeeVentFlash" : "通风口内有人时高亮显示"
"stats.bait.bait" : "诱饵触发报告次数"
"stats.bait.killer" : "凶手触发诱饵次数"

"role.busker.name" : "灵化使"
"role.busker.short" : "灵"
"role.busker.blurb" : "灵魂出窍"
"options.role.busker.detail" : "灵化使可以通过假死观察其他人的行踪。<br>成功复活时传送到鬼魂所在位置，但别忘了时间哦。"
"options.role.busker.pseudocideCoolDown" : "假死冷却"
"options.role.busker.pseudocideDuration" : "假死持续时间"
"options.role.busker.hidePseudocideFromVitals" : "在生命监测器中隐藏出窍状态"
"stats.busker.pseudocide" : "可用假死次数"
"stats.busker.missed" : "复活失败次数"

"role.climber.name" : "攀岩者"
"role.climber.short" : "攀"
"role.climber.blurb" : "登上胜利的顶端！"
"options.role.climber.detail" : "攀岩者可使用钩锁进行长距离移动。"
"options.role.climber.gustCooldown" : "钩锁发射冷却"
"stats.climber.gust" : "发射钩锁次数"
"stats.climber.distance" : "钩锁移动距离"

"role.collator.name" : "基因学家"
"role.collator.short" : "基"
"role.collator.blurb" : "实验让我疯狂！"
"options.role.collator.detail" : "收集样本进行比对"
"options.role.collator.sampleCoolDown" : "采样冷却"
"options.role.collator.selectiveCollating" : "会议采集基因样本"
"options.role.collator.maxTrials" : "最大采样次数"
"options.role.collator.maxTrialsPerMeeting" : "会议最大采样次数"
"options.role.collator.numOfTubes" : "试管数量"
"options.role.collator.carringOverSamples" : "未使用的样本保留到下次会议"
"options.role.collator.canTakeDuplicateSample" : "可重复取样"
"options.role.collator.strictClassificationForNeutralRoles" : "第三方阵营严格分类"
"options.role.collator.madmateIsClassifiedAs" : "叛徒职业归类"
"options.role.collator.madmateIsClassifiedAs.impostor" : "伪装者"
"options.role.collator.madmateIsClassifiedAs.crewmate" : "船员"
"role.collator.ui.title" : "样本对照"
"role.collator.ui.target" : "目标:"
"role.collator.ui.result" : "结果:"
"role.collator.ui.matched" : "匹配成功"
"role.collator.ui.unmatched" : "样本不匹配"
"stats.collator.collating" : "样本对照次数"
"stats.collator.matched" : "样本匹配次数"
"stats.collator.unmatched" : "样本不匹配次数"

"role.comet.name" : "彗星之子"
"role.comet.short" : "彗"
"role.comet.blurb" : "这是飞翔的感觉"
"options.role.comet.detail" : "悄悄的进村，打枪的不要。<br>在技能持续期间加速并隐身"
"options.role.comet.blazeCoolDown" : "技能冷却"
"options.role.comet.blazeSpeed" : "加速倍率"
"options.role.comet.blazeDuration" : "技能持续时间"
"options.role.comet.blazeVisionRate" : "视野倍率"
"options.role.comet.blazeScreenRate" : "屏幕缩小倍率(可视范围扩展)"
"stats.comet.blazing" : "可用技能次数"

"role.doctor.name" : "医学家"
"role.doctor.short" : "医"
"role.doctor.blurb" : "从死人身上获取信息"
"options.role.doctor.detail" : "启用便携生命监测器"
"options.role.doctor.portableVitalsCharge" : "初始监测器能量"
"options.role.doctor.maxPortableVitalsCharge" : "最大监测器能量"
"options.role.doctor.chargesPerTasks" : "完成任务追加充能时间"
"role.doctor.gadgetLeft" : "%SECOND%秒"

"role.doppelganger.name" : "二重身"
"role.doppelganger.short" : "二"
"role.doppelganger.blurb" : "好好利用你的分身"
"options.role.doppelganger.detail" : "创建分身，分身可移动到指定位置。<br>可用于快速移动，分身被击杀时本体也会死亡。"
"options.role.doppelganger.swapCooldown" : "交换冷却"
"options.role.doppelganger.swapDuration" : "交换持续时间"
"options.role.doppelganger.detectionRadius" : "分身探知范围"
"ui.action.doppelganger.swap" : "与分身交换位置"
"ui.action.doppelganger.despawn" : "移除分身。"

"role.echo.name" : "洞察者"
"role.echo.short" : "洞"
"role.echo.blurb" : "生命的回响"
"options.role.echo.detail" : "洞察者属于船员阵营，可以感知其他船员的行动。"
"options.role.echo.echoCooldown" : "洞察冷却"
"options.role.echo.echoRange" : "洞察持续时间"
"stats.echo.players" : "洞察可感知玩家数量"
"stats.echo.actions" : "洞察可感知行为数量"

"role.fixer.name" : "控局者"
"role.fixer.short" : "控"
"role.fixer.blurb" : "成为幕后英雄，或者..."
"options.role.fixer.detail" : "让指定玩家不能成为投票目标，但同时限制其投票能力"
"options.role.fixer.numOfJamming" : "屏蔽使用次数"
"options.role.fixer.canJamPlayerContinuously" : "可以连续屏蔽相同玩家"
"options.role.fixer.jammingSealsVoteRight" : "限制被屏蔽者投票能力"
"options.role.fixer.maxLeftVotingTimeForJamming" : "可使用技能的最大会议剩余时间"
"roles.fixer.jamming" : "剩余屏蔽次数"
"stats.fixer.jamming" : "屏蔽使用次数"

"role.investigator.name" : "调查员"
"role.investigator.short" : "查"
"role.investigator.blurb" : "蛛丝马迹，尽收眼底"
"options.role.investigator.detail" : "追踪其他玩家的足迹并收集信息。"
"options.role.investigator.investigateCooldown" : "调查冷却时间"
"options.role.investigator.investigateDuration" : "调查持续时间"
"options.role.investigator.investigateSpeed" : "调查速度"
"options.role.investigator.investigateEyesight" : "调查期间视野范围"
"options.role.investigator.footprintDuration" : "凶手足迹留存时间"
"role.investigator.overlay.title.unchecked" : "未发现足迹"
"role.investigator.overlay.title.checked" : "发现%ROOM%的足迹!"
"role.investigator.overlay.notFound" : "正在调查中……<br>发现犯罪现场的时间越短，获取足迹的时间更快。"
"role.investigator.overlay.fastFind" : "发现尸体并开始调查时没有发起会议!"
"role.investigator.overlay.reportedImmediately" : "紧急会议是在死亡后立即发起的。"
"role.investigator.overlay.elapsed" : "紧急会议在死亡 %ELAPSED% 秒后召开"
"role.investigator.overlay.killer" : "凶手似乎是%TEAM%."
"stats.investigator.found" : "调查可用次数"

"role.jekyllAndHyde.name.jekyll" : "杰基尔"
"role.jekyllAndHyde.name.hyde" : "海德"
"role.jekyllAndHyde.name.combination" : "化身博士"
"role.hydeImpostor.name" : "海德"
"role.hydeImpostor.short" : "海"
"role.jekyllAndHyde.blurb" : "我就是“我”!"
"options.role.jekyllAndHyde.detail" : "化身博士具有双重人格。<br>化身博士将每轮会议后切换人格。"
"options.role.jekyllAndHyde.numOfKill" : "击杀次数"
"options.role.jekyllAndHyde.killCooldown" : "击杀冷却时间"
"options.role.jekyllAndHyde.hasImpostorVision" : "坏人格具有伪装者视野"
"options.role.jekyllAndHyde.canUseVents" : "处在坏人格时可使用通风口"
"options.role.jekyllAndHyde.canMoveInVents" : "处在坏人格时可在通风口中移动"
"role.jekyllAndHyde.short.jekyll" : "好"
"role.jekyllAndHyde.short.hyde" : "坏"
"role.jekyllAndHyde.short.combination" : "化身"
"role.jekyllAndHyde.changedToText" : "你现在是 %R% 人格。"
"stats.jekyllAndHyde.medicine" : "秘药数量"

"role.justice.name" : "大神官"
"role.justice.short" : "官"
"role.justice.blurb" : "做出你的审判"
"options.role.justice.detail" : "大神官可选择两名玩家并发起特殊会议。<br>投票仅可在这两名玩家之间选择。"
"options.role.justice.putJusticeOnTheBalance" : "审判开始!到底要选哪个呢"
"options.role.justice.justiceMeetingTime" : "审判结束时间"
"stats.justice.exiled" : "审判放逐玩家数量"
"stats.justice.nonCrewmates" : "审判放逐非船员玩家数量"

"role.madmate.name" : "叛徒"
"role.madmate.short" : "叛"
"role.madmate.prefix" : "背叛的"
"role.madmate.blurb" : "帮助伪装者"
"options.role.madmate.detail" : "叛徒属于伪装者阵营。<br>阻碍船员并协助伪装者获胜。"
"options.role.madmate.canIdentifyImpostors" : "可知伪装者玩家数量"
"options.role.madmate.requiredTasksForIdentifying0" : "知晓1个伪装者所需任务数"
"options.role.madmate.requiredTasksForIdentifying1" : "知晓2个伪装者所需任务数"
"options.role.madmate.requiredTasksForIdentifying2" : "知晓3个伪装者所需任务数"
"options.role.madmate.group.embroil" : "连带设置"
"options.role.madmate.group.identification" : "狂信徒设定"
"options.role.madmate.embroilPlayersOnExile" : "被放逐时连带玩家"
"options.role.madmate.limitEmbroiledPlayersToVoters" : "被连带玩家仅限投票者"
"options.role.madmate.embroilDelay" : "连带延迟轮次数"
"options.role.madmate.canSuicide" : "叛徒可以自杀"
"options.role.madmate.suicideCooldown" : "自杀冷却"
"options.role.madmate.canFixLight" : "叛徒可以修复照明"
"options.role.madmate.canFixComms" : "叛徒可修复通讯破坏"
"options.role.madmate.hasImpostorVision" : "叛徒具有伪装者视野"
"options.role.madmate.canUseVents" : "叛徒可使用通风口"
"options.role.madmate.canMoveInVents" : "叛徒可在通风口中移动"
"options.role.madmate.maddenRole" : "叛徒化职业"
"stats.madmate.foundImpostors" : "可知伪装者数量"
"stats.madmate.embroil" : "连带玩家数量"

"role.mayor.name" : "市长"
"role.mayor.short" : "市"
"role.mayor.blurb" : "你的权力很大"
"options.role.mayor.detail" : "市长可在会议中存票<br>在合适的时机选择存票或投票。"
"options.role.mayor.fixedVotes" : "固定票数"
"options.role.mayor.minVote" : "最小投票数"
"options.role.mayor.maxVote" : "最大投票数"
"options.role.mayor.maxVotesStock" : "最大存票数量"
"options.role.mayor.voteAssignment" : "会议投票分配"
"options.role.mayor.voteAssignmentOnReporting" : "报告尸体额外获得票数"
"options.role.mayor.voteAssignmentPerTasks" : "每完成任务获得票数"
"stats.mayor.votes" : "投票数量"
"role.mayor.hud.votes" : "已存票数"

"role.navvy.name" : "修理工"
"role.navvy.short" : "修"
"role.navvy.blurb" : "封锁通风口以阻碍伪装者行动"
"options.role.navvy.detail" : "修理工可用胶带封锁通风口。 <br>能使用通风口的玩家可以去除胶带"
"options.role.navvy.sealCooldown" : "封锁冷却"
"options.role.navvy.maxCost" : "初始胶带数量"
"options.role.navvy.costForVentSealing" : "封锁通风口所需胶带数量"
"options.role.navvy.costForDoorSealing" : "封锁门所需胶带数量"
"options.role.navvy.removeDuration" : "移除胶带所需时间"
"options.role.navvy.numOfVentRemovalSteps" : "彻底去除通风口胶带所需步(次)数"
"options.role.navvy.numOfDoorRemovalSteps" : "彻底去除门上胶带所需步(次)数"
"options.role.navvy.redundantSealing" : "可以重新封锁"
"stats.navvy.sealVent" : "可封锁通风口次数"
"stats.navvy.sealDoor" : "可封锁门次数"
"stats.navvy.removeVent" : "去除通风口胶带数量"
"stats.navvy.removeDoor" : "去除门上胶带数量"

"role.necromancer.name" : "死灵法师"
"role.necromancer.short" : "死"
"role.necromancer.blurb" : "起死回生"
"options.role.necromancer.detail" : "死灵法师可将尸体拖拽到指定房间内以复活玩家!"
"options.role.necromancer.reviveCoolDown" : "复活冷却"
"options.role.necromancer.reviveDuration" : "复活所需时间"
"options.role.necromancer.detectedRange" : "死亡通知范围"
"options.role.necromancer.reviveMinRange" : "到复活室的最小距离"
"options.role.necromancer.reviveMaxRange" : "到复活室的最大距离"
"role.necromancer.phantomMessage" : "请带我去 %ROOM%..."
"role.necromancer.reviveRange" : "死灵法师<color=white>: 死亡通知范围</color>"
"stats.necromancer.revive" : "复活成功数量"

"role.niceGuesser.name" : "正义的赌怪"
"role.niceGuesser.short" : "正赌"
"role.niceGuesser.blurb" : "生命就是豪赌"
"options.role.niceGuesser.detail" : "赌怪可通过在会议中猜测其他玩家的身份进行赌杀。<br>猜错则自己死亡。"

"role.niceTrapper.name" : "正义的陷阱师"
"role.niceTrapper.short" : "正陷"
"role.niceTrapper.blurb" : "安放陷阱，找出伪装者"
"options.role.niceTrapper.detail" : "正义的陷阱师可在地图中放置不同效果的陷阱"
"options.role.niceTrapper.costOfCommTrap" : "安放陷阱所需费用"
"options.role.niceTrapper.commTrapSize" : "陷阱尺寸"

"role.noisemaker.name" : "大嗓门"
"role.noisemaker.short" : "嗓"
"role.noisemaker.blurb" : "撒日朗!"
"options.role.noisemaker.detail" : "所有人将收到你被害的通知"
"options.role.noisemaker.noiseDuration" : "警报持续时间"

"role.oracle.name" : "预言家"
"role.oracle.short" : "预"
"role.oracle.blurb" : "我，已看破一切"
"options.role.oracle.detail" : "预言家可得知其他玩家的职业范围。"
"options.role.oracle.oracleCooldown" : "预言冷却"
"options.role.oracle.oracleAdditionalCooldown" : "预言后追加冷却"
"options.role.oracle.oracleDuration" : "预言所需时间"
